gene_id,gut_r1,gut_r2,gut_r3,duct_r1,duct_r2,duct_r3
ENSMUSG00000083139,8.33,12.44,8.99,9.41,1.93,4.53
ENSMUSG00000046679,397.76,427.53,567.29,472.89,391.03,649.5
ENSMUSG00000018907,0.0,0.0,0.0,0.78,0.0,0.0
ENSMUSG00000035011,1402.32,1723.34,1816.02,2035.85,2276.69,1573.14
ENSMUSG00000075470,199.8,189.67,144.59,228.21,58.9,274.9
ENSMUSG00000045092,38.85,122.04,90.63,1237.51,884.41,1386.6
ENSMUSG00000045094,2.78,0.0,0.0,10.98,1.93,3.02
ENSMUSG00000045095,0.0,0.0,0.0,12.55,1.93,6.8
ENSMUSG00000045098,1086.89,830.19,1096.53,1157.52,945.24,768.82
ENSMUSG00000043366,0.0,0.0,13.14,0.0,0.0,0.0
ENSMUSG00000024034,0.0,0.0,0.0,1.57,0.0,18.13
ENSMUSG00000024845,2073.88,2279.13,2229.73,4085.03,6423.59,6053.16
ENSMUSG00000000378,1923.1,2024.17,1984.83,2347.19,2619.45,2243.79
ENSMUSG00000097589,451.41,306.27,412.32,566.99,888.28,954.61
ENSMUSG00000087252,0.0,6.22,6.92,8.63,0.0,0.0
ENSMUSG00000045327,7.4,9.33,61.57,6.27,8.69,5.29
ENSMUSG00000087259,10.18,55.19,57.42,130.18,245.24,267.35
ENSMUSG00000045328,1294.09,1092.93,1438.29,620.32,394.9,864.74
ENSMUSG00000032540,395.91,265.07,332.07,349.76,353.38,249.23
ENSMUSG00000032547,18.5,38.87,56.04,42.35,82.07,85.34
ENSMUSG00000030866,1.85,1.55,32.52,4.71,0.0,2.27
ENSMUSG00000032548,23.13,39.64,58.8,14.9,3.86,3.78
ENSMUSG00000030862,35.15,12.44,12.45,0.78,0.97,3.02
ENSMUSG00000040314,0.0,0.0,0.0,0.78,0.0,5.29
ENSMUSG00000040312,394.98,402.66,365.28,287.03,234.62,206.18
ENSMUSG00000040310,7.4,3.11,5.53,0.78,5.79,11.33
ENSMUSG00000024360,6736.87,5041.76,6026.43,4743.78,3998.21,4183.21
ENSMUSG00000024369,2117.36,2028.83,1805.65,2162.11,3128.28,2114.64
ENSMUSG00000090700,0.0,6.22,33.9,3.92,0.0,17.37
ENSMUSG00000115923,0.93,0.0,3.46,12.55,23.17,18.88
ENSMUSG00000061808,0.0,0.0,0.0,0.0,0.0,464.47
ENSMUSG00000000001,3638.08,2423.71,3197.59,3347.86,2743.04,1711.35
ENSMUSG00000005078,298.78,404.99,289.87,532.49,571.59,666.11
ENSMUSG00000032298,592.01,448.52,545.15,1286.91,896.0,1001.43
ENSMUSG00000032299,1978.6,2558.19,2377.78,2749.49,3999.17,3542.78
ENSMUSG00000009894,94.35,101.83,150.82,279.18,311.86,259.8
ENSMUSG00000059606,8.33,3.11,0.69,0.78,0.0,0.0
ENSMUSG00000067321,1.85,5.44,0.69,4.71,3.86,9.06
ENSMUSG00000015002,4357.74,3584.27,4297.58,2505.6,1573.79,1357.9
ENSMUSG00000059602,16.65,7.77,8.3,112.14,31.86,35.5
ENSMUSG00000017897,0.93,24.1,1.38,24.31,54.07,6.8
ENSMUSG00000032293,742.79,701.93,782.45,516.8,608.28,407.82
ENSMUSG00000056004,13.88,1.55,14.53,0.78,0.0,0.76
ENSMUSG00000041957,9.25,7.0,11.07,32.15,2.9,4.53
ENSMUSG00000041954,1029.54,1022.97,893.83,835.98,1145.1,771.09
ENSMUSG00000041959,1318.14,1779.31,1527.54,3450.59,2104.83,7346.11
ENSMUSG00000032297,11.1,0.0,0.0,11.76,0.0,0.0
ENSMUSG00000044258,2.78,9.33,1.38,54.9,47.31,36.25
ENSMUSG00000097587,14.8,43.53,21.45,10.19,32.83,27.19
ENSMUSG00000021235,448.63,475.73,451.76,410.93,356.28,490.14
ENSMUSG00000083960,5.55,0.0,3.46,4.71,5.79,3.02
ENSMUSG00000083962,25.9,24.1,10.38,5.49,14.48,16.62
ENSMUSG00000083964,5.55,0.0,8.99,7.84,0.0,2.27
ENSMUSG00000036067,4341.09,3313.76,2652.43,5095.11,5376.0,4509.47
ENSMUSG00000000301,17.58,26.43,33.21,7.84,17.38,29.45
ENSMUSG00000085498,139.68,266.62,360.44,25.88,35.72,31.72
ENSMUSG00000085499,12.03,9.33,16.6,4.71,0.0,0.0
ENSMUSG00000024232,578.13,680.16,416.48,914.41,834.21,908.54
ENSMUSG00000085492,645.66,454.74,507.1,610.91,737.66,455.4
ENSMUSG00000044254,0.0,3.89,2.08,0.0,18.34,2.27
ENSMUSG00000034484,3429.02,3559.39,3607.14,3389.42,2481.38,3462.73
ENSMUSG00000024231,2524.36,1410.08,1412.0,1424.15,861.24,1039.95
ENSMUSG00000066057,33.3,27.98,50.5,28.23,5.79,44.56
ENSMUSG00000107853,12.95,3.11,8.99,13.33,10.62,11.33
ENSMUSG00000095512,0.0,1.55,2.08,0.78,4.83,1.51
ENSMUSG00000057060,0.0,10.11,0.0,2.35,0.0,0.0
ENSMUSG00000103358,0.0,0.0,0.0,22.74,0.0,14.35
ENSMUSG00000106189,1.85,0.0,0.0,0.78,1.93,3.78
ENSMUSG00000106184,0.0,0.0,0.0,2.35,0.0,0.0
ENSMUSG00000103351,1.85,0.0,2.08,0.0,0.97,0.0
ENSMUSG00000106181,6.48,3.89,4.15,10.19,3.86,3.02
ENSMUSG00000111856,2.78,9.33,4.15,1.57,0.0,0.0
ENSMUSG00000109984,6.48,3.11,2.08,7.06,0.97,5.29
ENSMUSG00000052656,562.41,401.88,723.64,625.81,671.03,596.63
ENSMUSG00000107585,0.0,0.0,0.69,0.0,0.0,9.06
ENSMUSG00000096160,10.18,7.77,4.84,4.71,4.83,7.55
ENSMUSG00000064565,0.93,0.78,0.69,2.35,3.86,0.0
ENSMUSG00000061589,4182.91,3424.14,2826.77,1787.25,2492.97,1490.07
ENSMUSG00000025867,4.63,6.22,0.0,3.14,0.97,8.31
ENSMUSG00000106791,0.0,0.0,0.0,2.35,0.0,0.0
ENSMUSG00000064694,0.0,0.0,2.08,0.0,4.83,7.55
ENSMUSG00000106454,0.0,0.78,0.0,1.57,0.0,2.27
ENSMUSG00000106455,0.0,0.0,2.08,1.57,0.0,3.78
ENSMUSG00000064693,3.7,0.0,0.0,0.0,0.97,0.0
ENSMUSG00000106457,35.15,23.32,62.26,36.07,32.83,43.8
ENSMUSG00000106458,12.95,0.0,14.53,3.92,19.31,4.53
ENSMUSG00000053522,0.0,1.55,6.23,0.78,0.0,3.02
ENSMUSG00000023707,458.81,575.22,458.68,835.2,661.38,829.24
ENSMUSG00000085573,0.93,3.89,0.69,3.14,0.0,0.0
ENSMUSG00000055963,37.0,48.19,52.58,34.51,51.17,24.92
ENSMUSG00000107320,5.55,4.66,7.61,25.88,39.59,32.47
ENSMUSG00000107327,2.78,4.66,1.38,0.0,0.0,1.51
ENSMUSG00000062590,83.25,81.62,98.24,125.48,135.17,80.05
ENSMUSG00000062591,65.68,27.98,42.89,18.82,12.55,37.01
ENSMUSG00000000202,0.0,0.0,0.0,2.35,18.34,0.0
ENSMUSG00000110816,0.0,0.0,0.69,2.35,0.0,0.0
ENSMUSG00000036639,104.53,192.0,166.04,245.46,268.41,495.43
ENSMUSG00000036634,0.0,16.32,0.0,189.0,153.52,254.51
ENSMUSG00000036636,1184.94,898.59,963.7,1072.82,738.62,549.81
ENSMUSG00000036144,2.78,0.78,29.06,0.0,0.0,2.27
ENSMUSG00000091514,2.78,2.33,1.38,1.57,0.0,0.0
ENSMUSG00000038539,16.65,10.11,17.99,27.45,36.69,53.62
ENSMUSG00000035824,1191.42,1459.83,1380.18,1147.32,1332.41,629.11
ENSMUSG00000038564,653.06,636.63,722.26,428.97,406.48,169.17
ENSMUSG00000097208,7.4,13.21,2.77,1.57,10.62,0.76
ENSMUSG00000038563,523.56,530.14,558.3,501.12,226.9,243.94
ENSMUSG00000097204,12.95,10.11,1.38,14.12,4.83,20.39
ENSMUSG00000113548,13.88,5.44,13.84,0.78,0.0,3.02
ENSMUSG00000038569,148.0,162.46,111.38,38.43,72.41,70.99
ENSMUSG00000034820,627.16,563.56,597.04,802.26,962.62,1098.86
ENSMUSG00000019194,4.63,20.21,6.23,35.29,131.31,16.62
ENSMUSG00000024576,9345.41,7700.23,8483.08,6960.0,6814.62,7524.35
ENSMUSG00000018865,24.98,3.89,4.15,32.94,0.97,0.0
ENSMUSG00000014158,55.5,101.83,43.58,26.66,49.24,30.21
ENSMUSG00000018861,345.03,518.48,532.7,530.14,332.14,226.57
ENSMUSG00000056643,0.0,0.78,0.69,0.78,21.24,0.0
ENSMUSG00000076514,2590.04,1377.43,1142.88,530.14,394.9,1320.9
ENSMUSG00000066878,1.85,3.89,5.53,8.63,4.83,3.02
ENSMUSG00000076512,0.0,0.0,0.0,170.96,0.97,49.85
ENSMUSG00000038535,534.66,472.62,607.42,327.02,432.55,189.56
ENSMUSG00000066877,174.83,254.96,331.38,1840.58,1720.55,1395.66
ENSMUSG00000076518,10.18,109.6,92.7,291.73,0.97,129.9
ENSMUSG00000072460,4.63,7.77,4.84,9.41,12.55,14.35
ENSMUSG00000030772,65.68,78.51,163.27,112.14,54.07,203.16
ENSMUSG00000030770,51.8,70.74,55.35,14.9,44.41,70.24
ENSMUSG00000001016,1369.02,1693.02,1578.73,1614.72,1635.59,1521.79
ENSMUSG00000001017,3800.88,3097.66,2972.75,2584.02,2968.97,2728.64
ENSMUSG00000030774,14883.46,13996.6,14636.12,2566.77,2145.38,1680.38
ENSMUSG00000001018,964.79,946.79,1032.89,1048.51,1148.97,1058.08
ENSMUSG00000053347,475.46,338.92,500.88,324.67,320.55,416.89
ENSMUSG00000109472,11.1,13.21,5.53,8.63,0.97,1.51
ENSMUSG00000048142,180.38,142.25,149.43,62.74,126.48,38.52
ENSMUSG00000093060,5.55,2.33,5.53,7.84,0.0,1.51
ENSMUSG00000037275,405.16,303.16,534.08,295.65,173.79,120.84
ENSMUSG00000092358,17.58,10.11,3.46,7.06,2.9,2.27
ENSMUSG00000079334,150.78,259.63,280.19,284.67,337.93,364.78
ENSMUSG00000087111,2.78,0.78,2.77,0.78,2.9,2.27
ENSMUSG00000092354,18.5,32.65,23.52,1.57,15.45,0.0
ENSMUSG00000037279,0.0,2.33,5.53,3.14,0.0,8.31
ENSMUSG00000019737,6.48,3.11,6.92,32.15,28.0,49.85
ENSMUSG00000019734,37.0,39.64,59.5,29.8,35.72,14.35
ENSMUSG00000019738,180.38,190.45,197.86,268.99,378.48,596.63
ENSMUSG00000111033,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000104748,0.0,0.0,0.0,3.92,5.79,6.8
ENSMUSG00000102748,5.55,10.88,0.0,0.0,0.97,0.0
ENSMUSG00000102749,6.48,8.55,4.84,5.49,20.28,9.06
ENSMUSG00000021259,0.0,2.33,0.0,3.92,0.0,0.0
ENSMUSG00000031486,369.08,216.1,406.79,215.66,155.45,125.37
ENSMUSG00000039382,108.23,139.14,134.21,218.01,117.79,185.03
ENSMUSG00000021256,11.1,13.21,14.53,1.57,1.93,0.76
ENSMUSG00000029086,15.73,38.09,34.59,0.0,0.97,0.76
ENSMUSG00000029084,162.8,83.95,123.14,940.29,644.97,1201.57
ENSMUSG00000029082,5.55,10.11,7.61,44.7,75.31,55.13
ENSMUSG00000090260,2.78,2.33,3.46,0.78,2.9,0.0
ENSMUSG00000029089,231.25,178.01,188.87,268.21,176.69,279.43
ENSMUSG00000029088,0.0,2.33,2.77,3.92,0.0,9.06
ENSMUSG00000070822,37.0,52.08,82.33,139.59,55.03,41.54
ENSMUSG00000021178,2916.57,2869.9,2765.89,4781.42,4846.9,4763.23
ENSMUSG00000020549,1214.54,1134.12,1243.89,699.53,800.41,469.75
ENSMUSG00000114127,6.48,3.89,4.15,2.35,7.72,6.04
ENSMUSG00000022508,878.76,1085.15,1132.51,974.79,563.86,617.78
ENSMUSG00000022503,777.01,839.52,839.87,1040.67,1138.35,1057.32
ENSMUSG00000022501,4.63,2.33,7.61,0.0,0.0,0.0
ENSMUSG00000022500,24025.37,20917.95,21341.92,12593.09,24973.11,17697.28
ENSMUSG00000022507,1361.62,1305.14,1501.25,1082.23,1309.24,1138.13
ENSMUSG00000022505,27.75,44.31,8.3,16.47,49.24,34.74
ENSMUSG00000022504,11778.19,16290.5,16299.25,7332.51,7435.45,4329.73
ENSMUSG00000020541,17.58,13.99,29.06,65.87,21.24,60.42
ENSMUSG00000025544,3864.71,3511.98,4207.64,4174.43,3237.38,2908.39
ENSMUSG00000068522,0.93,0.0,0.69,3.14,15.45,18.13
ENSMUSG00000020544,66.6,82.4,80.94,159.98,170.9,216.75
ENSMUSG00000103851,0.0,0.0,0.0,10.19,31.86,0.76
ENSMUSG00000020546,31.45,38.87,26.98,23.53,49.24,25.68
ENSMUSG00000103839,2.78,11.66,6.92,2.35,0.97,0.0
ENSMUSG00000042179,15.73,0.78,0.0,0.0,0.0,0.0
ENSMUSG00000078570,121.18,137.59,113.46,92.54,106.21,154.82
ENSMUSG00000103835,2.78,6.22,2.77,0.0,0.0,7.55
ENSMUSG00000071528,2767.64,2312.56,2058.85,1998.99,3401.52,3872.06
ENSMUSG00000078572,169.28,254.96,201.32,348.98,479.86,610.98
ENSMUSG00000028028,849.16,758.67,982.38,309.77,364.97,210.71
ENSMUSG00000028029,752.96,715.92,608.11,817.16,1047.59,1262.74
ENSMUSG00000077787,0.0,0.0,2.77,1.57,0.0,0.0
ENSMUSG00000028024,21.28,4.66,63.65,0.78,0.97,10.57
ENSMUSG00000028023,7.4,0.0,0.69,4.71,0.0,4.53
ENSMUSG00000028020,0.0,0.0,14.53,1.57,0.97,4.53
ENSMUSG00000077785,0.0,0.0,1.38,4.71,2.9,3.78
ENSMUSG00000114781,3.7,2.33,2.08,1.57,7.72,3.02
ENSMUSG00000114785,10.18,1.55,13.14,2.35,0.0,0.0
ENSMUSG00000114784,41.63,65.3,68.49,115.28,177.66,229.59
ENSMUSG00000113100,0.0,0.0,2.77,6.27,2.9,0.76
ENSMUSG00000047409,10.18,30.32,24.21,11.76,32.83,64.95
ENSMUSG00000076432,4002.53,3585.05,3207.96,5227.65,4732.0,5632.5
ENSMUSG00000020614,11.1,3.89,26.98,66.66,43.45,64.19
ENSMUSG00000020611,8382.47,6336.02,6568.82,4397.93,4518.62,3045.84
ENSMUSG00000020610,928.71,642.85,656.54,621.89,643.03,580.02
ENSMUSG00000020612,10568.28,9020.14,9163.14,14766.96,13110.76,14655.98
ENSMUSG00000069939,2.78,2.33,3.46,3.14,3.86,2.27
ENSMUSG00000087094,0.0,0.0,0.69,4.71,0.0,0.76
ENSMUSG00000021171,1420.82,953.78,1347.66,943.42,387.17,460.69
ENSMUSG00000114875,1.85,0.0,4.84,1.57,1.93,3.02
ENSMUSG00000018459,10.18,9.33,1.38,11.76,2.9,0.0
ENSMUSG00000032380,130.43,134.48,177.11,108.22,117.79,123.86
ENSMUSG00000032381,2628.89,2731.54,2515.45,3442.75,3422.76,4773.05
ENSMUSG00000052353,10.18,9.33,11.76,7.84,29.93,34.74
ENSMUSG00000032383,656.76,807.65,745.78,1506.5,1105.52,2353.29
ENSMUSG00000032384,528.18,453.96,642.01,506.61,685.52,446.34
ENSMUSG00000032386,507.83,478.84,550.69,586.6,282.9,251.49
ENSMUSG00000032387,182.23,129.04,116.23,202.33,411.31,231.1
ENSMUSG00000032388,8660.9,9289.09,7074.54,3386.28,3719.17,4333.5
ENSMUSG00000068086,0.0,0.0,0.0,0.0,0.0,68.73
ENSMUSG00000044434,5.55,3.89,1.38,7.06,5.79,8.31
ENSMUSG00000044433,19.43,14.77,31.82,34.51,28.97,19.64
ENSMUSG00000062638,45.33,38.09,65.72,65.09,84.0,29.45
ENSMUSG00000070372,6368.72,4894.85,5787.76,4299.91,2409.93,2443.92
ENSMUSG00000048924,0.93,18.66,44.28,58.82,22.21,71.75
ENSMUSG00000048921,97.13,78.51,76.79,152.14,149.66,131.41
ENSMUSG00000048920,592.93,640.52,681.44,449.36,740.55,441.81
ENSMUSG00000048922,958.31,847.29,1066.09,1148.89,361.1,850.39
ENSMUSG00000020057,333.0,397.22,276.04,717.57,812.0,503.74
ENSMUSG00000058715,2550.26,3392.27,3059.22,5786.01,11337.11,12372.16
ENSMUSG00000020056,664.16,747.79,692.51,766.19,761.79,1012.01
ENSMUSG00000116789,0.93,4.66,5.53,7.06,21.24,15.1
ENSMUSG00000116781,8.33,0.0,0.0,0.78,0.97,0.0
ENSMUSG00000030291,1226.57,1084.38,894.52,1304.17,1449.24,1715.13
ENSMUSG00000089785,7.4,6.22,4.15,5.49,7.72,6.04
ENSMUSG00000071226,0.93,7.77,0.69,93.32,10.62,117.82
ENSMUSG00000100876,36.08,18.66,22.14,25.88,30.9,77.03
ENSMUSG00000071229,6.48,3.11,0.69,44.7,46.34,3.02
ENSMUSG00000103469,0.0,0.0,0.0,0.78,0.0,0.0
ENSMUSG00000021175,1073.02,1176.88,1211.37,347.41,224.97,131.41
ENSMUSG00000033161,3733.35,3089.11,4365.38,3777.61,4741.66,2875.91
ENSMUSG00000033166,860.26,750.9,675.22,477.59,228.83,242.43
ENSMUSG00000024619,25.9,20.99,82.33,3.14,0.0,0.76
ENSMUSG00000024613,3371.67,3267.12,3214.19,2903.99,2225.52,1923.57
ENSMUSG00000019467,48.1,28.76,21.45,36.86,10.62,20.39
ENSMUSG00000024614,2588.19,1504.91,1966.84,1305.73,852.55,966.69
ENSMUSG00000024617,14.8,24.1,14.53,52.54,62.76,51.36
ENSMUSG00000116433,14.8,0.78,20.06,9.41,7.72,9.06
ENSMUSG00000077524,0.0,0.0,0.69,2.35,2.9,0.0
ENSMUSG00000026610,0.0,2.33,0.0,2.35,0.0,27.19
ENSMUSG00000026617,2138.63,1455.94,1266.72,1423.37,1370.07,1151.72
ENSMUSG00000059049,0.0,0.0,21.45,0.0,0.0,0.0
ENSMUSG00000026615,8865.33,6242.74,6973.53,6694.93,5863.59,3800.31
ENSMUSG00000026618,1503.15,1190.87,1326.22,1130.07,534.9,366.29
ENSMUSG00000059040,8.33,8.55,6.92,12.55,6.76,9.82
ENSMUSG00000056602,86.95,58.3,103.77,130.97,108.14,73.26
ENSMUSG00000039851,6.48,15.55,13.14,39.21,39.59,64.19
ENSMUSG00000027459,2879.57,2695.0,2731.99,2143.29,3304.97,2244.54
ENSMUSG00000096780,1.85,3.11,2.77,2.35,1.93,4.53
ENSMUSG00000039850,386.66,345.13,414.4,338.0,366.9,246.96
ENSMUSG00000076526,1391.22,902.48,1142.19,574.84,365.93,709.92
ENSMUSG00000086052,0.0,0.0,0.0,0.78,4.83,0.0
ENSMUSG00000021981,1590.1,1434.95,978.92,1510.42,999.31,1015.78
ENSMUSG00000042992,583.68,645.18,639.24,436.03,428.69,578.51
ENSMUSG00000042993,0.93,3.89,0.0,0.78,0.0,1.51
ENSMUSG00000042997,1280.22,747.79,1019.05,425.05,343.72,231.86
ENSMUSG00000003948,1787.13,1210.3,1056.41,1039.1,1261.93,1297.48
ENSMUSG00000003949,0.0,0.0,9.69,7.84,1.93,3.78
ENSMUSG00000040848,2334.73,2045.16,3230.1,1567.67,1314.07,1249.9
ENSMUSG00000040842,1751.98,1553.88,660.0,579.54,860.28,868.51
ENSMUSG00000094006,900.04,562.79,660.0,850.1,380.41,6780.45
ENSMUSG00000004637,235.88,167.9,217.92,165.47,233.66,299.07
ENSMUSG00000004631,9.25,44.31,35.97,3.92,3.86,23.41
ENSMUSG00000004630,2.78,0.0,0.0,0.78,0.0,0.0
ENSMUSG00000004633,2041.5,1958.09,1812.57,1311.22,1151.86,740.88
ENSMUSG00000081729,11.1,5.44,11.76,7.06,2.9,0.76
ENSMUSG00000081721,6.48,3.89,0.69,3.14,1.93,7.55
ENSMUSG00000081723,4.63,10.88,16.6,194.49,252.0,97.42
ENSMUSG00000085658,0.93,0.0,0.0,0.0,0.0,12.84
ENSMUSG00000025077,191.48,133.7,376.35,402.31,329.24,75.52
ENSMUSG00000085652,0.0,0.0,0.0,0.78,3.86,0.0
ENSMUSG00000085654,3.7,3.89,11.76,25.1,11.59,18.13
ENSMUSG00000085655,6.48,9.33,11.07,13.33,36.69,19.64
ENSMUSG00000085657,0.0,6.22,6.92,0.0,0.0,0.0
ENSMUSG00000022390,89.73,118.15,81.63,218.01,230.76,149.54
ENSMUSG00000006705,944.44,854.29,880.69,800.69,497.24,522.62
ENSMUSG00000095753,87.88,357.57,803.2,705.02,491.45,3684.76
ENSMUSG00000003363,235.88,256.52,320.31,1669.62,2296.97,1147.19
ENSMUSG00000003360,170.2,251.85,232.45,176.45,224.97,198.63
ENSMUSG00000098259,0.93,5.44,4.84,3.14,0.0,0.76
ENSMUSG00000052085,5856.26,5332.48,5547.0,5641.72,7454.76,3406.84
ENSMUSG00000058873,16.65,6.22,9.69,7.84,2.9,2.27
ENSMUSG00000052087,3229.22,3877.32,3533.12,1027.34,728.97,759.01
ENSMUSG00000047867,850.09,526.25,629.56,3670.96,2185.93,3736.87
ENSMUSG00000047866,1836.15,1439.61,1671.43,1774.7,1369.1,509.02
ENSMUSG00000084526,3.7,2.33,0.0,0.78,0.0,0.0
ENSMUSG00000034248,124.88,153.13,92.01,576.41,622.76,493.92
ENSMUSG00000088608,0.0,2.33,0.0,7.84,6.76,24.17
ENSMUSG00000088609,35.15,40.42,22.14,49.41,59.86,65.7
ENSMUSG00000034243,878.76,1093.7,963.01,1113.6,1185.66,1255.95
ENSMUSG00000088600,2.78,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000034245,24.98,31.09,18.68,7.06,3.86,28.7
ENSMUSG00000033287,469.91,616.42,427.54,160.77,346.62,185.03
ENSMUSG00000114163,0.0,0.0,0.0,2.35,0.0,0.76
ENSMUSG00000080454,0.0,0.0,0.0,0.78,0.0,0.0
ENSMUSG00000092325,3.7,7.0,11.76,3.14,7.72,12.08
ENSMUSG00000009108,12.95,7.0,19.37,11.76,0.0,8.31
ENSMUSG00000097876,10.18,12.44,9.69,5.49,6.76,8.31
ENSMUSG00000008855,1566.97,1274.82,1259.8,1577.86,1518.76,947.06
ENSMUSG00000069540,7.4,3.89,11.76,0.0,0.0,0.0
ENSMUSG00000028923,3044.22,3781.71,3389.91,6194.59,7485.66,6300.88
ENSMUSG00000028927,52.73,70.74,101.7,272.13,336.97,184.28
ENSMUSG00000028926,1645.6,1427.96,1548.98,999.89,914.35,490.14
ENSMUSG00000017132,2639.06,1705.46,1923.95,3648.22,4270.48,3684.76
ENSMUSG00000079316,690.98,623.42,562.45,1308.87,1607.59,1403.97
ENSMUSG00000046733,1104.47,716.7,699.43,1691.57,2594.35,1738.54
ENSMUSG00000046731,132.28,154.69,166.73,86.26,22.21,110.26
ENSMUSG00000079311,2.78,7.77,7.61,5.49,3.86,9.06
ENSMUSG00000040407,1863.9,1843.05,1969.61,1767.64,1742.76,1521.03
ENSMUSG00000103753,4.63,7.0,1.38,16.47,10.62,2.27
ENSMUSG00000082961,2.78,3.11,1.38,7.06,10.62,9.82
ENSMUSG00000082960,0.0,0.78,0.0,0.0,0.97,2.27
ENSMUSG00000082967,1.85,2.33,3.46,7.06,6.76,3.78
ENSMUSG00000082964,0.0,0.0,0.0,3.92,7.72,0.0
ENSMUSG00000059835,11.1,14.77,6.92,21.96,17.38,18.13
ENSMUSG00000059834,691.91,461.73,588.74,487.0,392.0,530.17
ENSMUSG00000082969,0.0,10.11,0.69,0.0,5.79,15.86
ENSMUSG00000059830,0.0,0.0,0.0,0.78,0.97,3.02
ENSMUSG00000017688,0.0,3.89,13.14,0.0,0.0,0.0
ENSMUSG00000078291,86.03,38.87,37.36,18.82,39.59,15.1
ENSMUSG00000017686,1332.02,1083.6,1465.96,1201.43,900.83,644.21
ENSMUSG00000035896,34.23,0.0,4.84,5.49,7.72,3.78
ENSMUSG00000058656,0.0,20.99,0.0,0.0,0.0,0.76
ENSMUSG00000035891,2072.95,1635.5,2084.45,2885.16,1610.48,1632.81
ENSMUSG00000116138,417.18,453.18,400.56,201.55,264.55,212.97
ENSMUSG00000044770,140.6,212.21,136.29,122.34,23.17,66.46
ENSMUSG00000111068,0.0,0.0,3.46,0.0,0.0,0.76
ENSMUSG00000063314,12.95,27.98,23.52,50.19,73.38,64.19
ENSMUSG00000063317,309.88,179.56,237.99,134.89,145.79,55.89
ENSMUSG00000048175,472.68,436.86,450.37,643.85,784.97,620.8
ENSMUSG00000097902,8.33,1.55,0.69,21.17,30.9,32.47
ENSMUSG00000086935,0.0,0.0,0.69,0.0,17.38,0.0
ENSMUSG00000031169,52.73,23.32,35.97,5.49,5.79,35.5
ENSMUSG00000031168,1005.49,1077.38,1098.61,1283.78,1054.35,1679.63
ENSMUSG00000078956,0.0,2.33,8.3,11.76,0.0,13.59
ENSMUSG00000006281,6639.75,7232.28,6813.72,1326.12,1848.0,922.13
ENSMUSG00000039376,0.0,0.78,0.69,1.57,0.97,0.0
ENSMUSG00000006288,1618.77,1612.18,1713.64,2006.83,1620.14,1807.26
ENSMUSG00000102714,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000055447,11152.89,12638.61,12201.61,16838.1,22344.01,19159.41
ENSMUSG00000069996,0.93,3.89,0.69,2.35,1.93,3.78
ENSMUSG00000090254,10.18,16.32,22.83,21.17,35.72,1.51
ENSMUSG00000088437,7.4,3.11,2.08,0.0,0.0,0.0
ENSMUSG00000058056,961.09,1331.57,1151.88,495.63,795.59,629.86
ENSMUSG00000031166,1124.82,872.16,906.97,599.93,836.14,680.46
ENSMUSG00000058050,4.63,10.11,10.38,11.76,11.59,21.15
ENSMUSG00000034413,39.78,109.6,67.8,60.39,61.79,67.22
ENSMUSG00000031161,1775.1,1263.94,1186.47,417.99,314.76,138.21
ENSMUSG00000034416,172.98,143.81,184.72,70.58,143.86,94.4
ENSMUSG00000081078,5.55,6.22,0.0,24.31,20.28,46.07
ENSMUSG00000082032,2.78,1.55,0.69,1.57,2.9,2.27
ENSMUSG00000082035,0.0,2.33,0.69,0.0,4.83,3.78
ENSMUSG00000082036,0.0,0.0,0.0,0.0,10.62,0.76
ENSMUSG00000056904,16.65,22.54,14.53,16.47,15.45,23.41
ENSMUSG00000022332,4.63,20.21,27.67,32.15,4.83,6.8
ENSMUSG00000041852,610.51,439.97,507.8,251.74,371.72,357.98
ENSMUSG00000090067,0.93,3.11,15.91,0.0,0.0,0.0
ENSMUSG00000041857,19.43,38.87,60.88,14.12,7.72,58.91
ENSMUSG00000090062,9.25,7.0,5.53,3.14,4.83,0.0
ENSMUSG00000050533,11.1,6.22,8.3,11.76,13.52,6.04
ENSMUSG00000050530,9.25,50.53,20.75,18.82,28.97,18.13
ENSMUSG00000090069,17.58,21.77,33.9,36.07,9.66,12.08
ENSMUSG00000113903,0.0,0.78,0.0,0.0,0.0,0.0
ENSMUSG00000050534,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUSG00000037784,0.0,3.89,2.08,0.0,2.9,5.29
ENSMUSG00000115252,0.0,0.0,0.0,0.0,45.38,19.64
ENSMUSG00000037949,485.63,457.85,497.42,367.8,306.07,283.21
ENSMUSG00000032320,836.21,1120.13,1066.78,1416.31,1582.48,1169.09
ENSMUSG00000103755,0.0,0.0,0.0,0.78,0.0,0.76
ENSMUSG00000113948,17.58,18.66,17.3,12.55,30.9,33.99
ENSMUSG00000113949,5.55,6.22,1.38,6.27,0.0,2.27
ENSMUSG00000037944,19277.28,11094.83,11498.72,136126.6,165403.77,102039.76
ENSMUSG00000113940,0.0,0.78,0.0,0.0,0.0,0.0
ENSMUSG00000037946,2993.34,1982.19,1696.34,659.53,560.97,460.69
ENSMUSG00000033751,91.58,144.58,117.61,259.58,263.59,383.66
ENSMUSG00000033752,52.73,50.53,35.97,37.64,32.83,52.87
